0.338308,-0.170582,-0.170509
0.343284,-0.203788,-0.20371
0.348259,-0.23616,-0.236076
0.353234,-0.267623,-0.267534
0.358209,-0.298109,-0.298015
0.363184,-0.327552,-0.327453
0.368159,-0.355889,-0.355785
0.373134,-0.38306,-0.382952
0.378109,-0.40901,-0.408898
0.383085,-0.433685,-0.43357
0.38806,-0.457037,-0.456919
0.393035,-0.479022,-0.478901
0.39801,-0.499598,-0.499474
0.402985,-0.518727,-0.518601
0.40796,-0.536377,-0.536249
0.412935,-0.552518,-0.552388
0.41791,-0.567125,-0.566994
0.422886,-0.580178,-0.580045
0.427861,-0.591658,-0.591525
0.432836,-0.601552,-0.601419
0.437811,-0.609853,-0.60972
0.442786,-0.616555,-0.616423
0.447761,-0.621657,-0.621526
0.452736,-0.625163,-0.625032
0.457711,-0.627079,-0.62695
0.462687,-0.627417,-0.627289
0.467662,-0.62619,-0.626065
0.472637,-0.623419,-0.623296
0.477612,-0.619124,-0.619004
0.482587,-0.613333,-0.613215
0.487562,-0.606073,-0.605958
0.492537,-0.597378,-0.597266
0.497512,-0.587283,-0.587175
0.502488,-0.575827,-0.575724
0.507463,-0.563053,-0.562954
0.512438,-0.549005,-0.54891
0.517413,-0.53373,-0.53364
0.522388,-0.51728,-0.517194
0.527363,-0.499706,-0.499625
0.532338,-0.481063,-0.480987
0.537313,-0.461408,-0.461338
0.542289,-0.4408,-0.440736
0.547264,-0.4193,-0.419241
0.552239,-0.396969,-0.396917
0.557214,-0.373873,-0.373826
0.562189,-0.350076,-0.350035
0.567164,-0.325643,-0.325608
0.572139,-0.300642,-0.300614
0.577114,-0.275142,-0.275119
0.58209,-0.249209,-0.249193
0.587065,-0.222913,-0.222903
0.59204,-0.196323,-0.19632
0.597015,-0.169509,-0.169511
0.60199,-0.142538,-0.142546
0.606965,-0.115479,-0.115494
0.61194,-0.0884014,-0.0884222
0.616915,-0.0613718,-0.0613986
0.621891,-0.0344571,-0.0344899
0.626866,-0.00772316,-0.00776183
0.631841,0.0187654,0.0187209
0.636816,0.044945,0.0448949
0.641791,0.0707537,0.0706981
0.646766,0.0961309,0.09607
0.651741,0.121018,0.120952
0.656716,0.145358,0.145286
0.661692,0.169095,0.169019
0.666667,0.192177,0.192096
0.671642,0.214552,0.214466
0.676617,0.236172,0.236082
0.681592,0.256991,0.256897
0.686567,0.276965,0.276867
0.691542,0.296052,0.29595
0.696517,0.314214,0.314109
0.701493,0.331414,0.331306
0.706468,0.347621,0.347509
0.711443,0.362802,0.362688
0.716418,0.376931,0.376814
0.721393,0.389982,0.389864
0.726368,0.401935,0.401814
0.731343,0.412769,0.412647
0.736318,0.42247,0.422346
0.741294,0.431024,0.430899
0.746269,0.438422,0.438296
0.751244,0.444656,0.444529
0.756219,0.449723,0.449595
0.761194,0.453621,0.453492
0.766169,0.456352,0.456224
0.771144,0.457921,0.457793
0.776119,0.458336,0.458209
0.781095,0.457608,0.457481
0.78607,0.455748,0.455622
0.791045,0.452773,0.452648
0.79602,0.448702,0.448578
0.800995,0.443556,0.443433
0.80597,0.437357,0.437236
0.810945,0.430132,0.430013
0.81592,0.421909,0.421792
0.820896,0.412718,0.412604
0.825871,0.402592,0.40248
0.830846,0.391565,0.391455
0.835821,0.379673,0.379566
0.840796,0.366955,0.366851
0.845771,0.35345,0.353349
0.850746,0.3392,0.339102
0.855721,0.324248,0.324153
0.860697,0.308638,0.308546
0.865672,0.292414,0.292326
0.870647,0.275624,0.275539
0.875622,0.258315,0.258234
0.880597,0.240535,0.240457
0.885572,0.222332,0.222259
0.890547,0.203758,0.203688
0.895522,0.18486,0.184794
0.900498,0.16569,0.165627
0.905473,0.146298,0.146239
0.910448,0.126734,0.126679
0.915423,0.107049,0.106997
0.920398,0.087292,0.0872442
0.925373,0.0675141,0.0674699
0.930348,0.0477642,0.0477237
0.935323,0.0280912,0.0280542
0.940299,0.00854327,0.00850969
0.945274,-0.0108323,-0.0108625
0.950249,-0.0299889,-0.0300158
0.955224,-0.0488812,-0.0489048
0.960199,-0.0674647,-0.0674852
0.965174,-0.0856963,-0.0857138
0.970149,-0.103534,-0.103549
0.975124,-0.120938,-0.12095
0.9801,-0.137868,-0.137877
0.985075,-0.154288,-0.154295
0.99005,-0.170161,-0.170166
0.995025,-0.185454,-0.185456
1,-0.200134,-0.200134
